code,product_name,brands,main_category,categories,labels_tags,allergens,ingredients_text,sugars_100g,lactose_100g,polyols_100g,caffeine_100g,nutriscore_grade,nova_group,url,image_url,axes_sensibles,substitution_group,reason
26008615,Bière blonde sans gluten,"Aldi, Simplement bon et bio",en:blonde-ales,"Boissons,Boissons alcoolisées,Bières,Lagers,Bières blondes","en:no-gluten,en:organic,en:eu-organic,fr:ab-agriculture-biologique",,,,,,,not-applicable,,http://world-en.openfoodfacts.org/product/26008615/biere-blonde-sans-gluten-aldi,https://images.openfoodfacts.org/images/products/000/002/600/8615/front_fr.3.400.jpg,gluten,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
3480341001329,Bresse Bleu (140 g). bn batouta,Bresse Bleu,en:blue-veined-cheeses,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages à pâte persillée",en:no-lactose,,"Vale Average NEnergie/Energy M Matières grasses/Fat dont acides gras satures/ of which saturated Glucides/Carbohydrate dont sucres of which sugars Protéines/Protein Sel/Salt Calcium/Calcium 480341001329 0,5g 17g 1,69 440 mq (55% AQR/DRI&quot; 04 12 23 284 07:09 NETW 140g Keep refrigerated between +46°C",,,,,unknown,,http://world-en.openfoodfacts.org/product/3480341001329/bresse-bleu-140-g-bn-batouta,https://images.openfoodfacts.org/images/products/348/034/100/1329/front_fr.29.400.jpg,lactose,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier
4056489822806,Blueberry Muffin 5 Raw Fruit & Nut Bars,"Alesto,Lidl",en:blueberry-muffin-raw-fruit-nut-bars,"Snacks,Sweet snacks,Biscuits and cakes,Cakes,Muffins,Blueberry muffin raw fruit & nut bars","en:vegetarian,en:no-gluten,en:vegan",en:nuts,"58% Date Paste, 15% Cashew Nut Pieces, 15% Raisins, 10% Almond Pieces, 2% Dried Blueberry Pieces, Natural Blueberry Flavouring",45,,,,d,4,http://world-en.openfoodfacts.org/product/4056489822806/blueberry-muffin-5-raw-fruit-nut-bars-alesto,https://images.openfoodfacts.org/images/products/405/648/982/2806/front_en.4.400.jpg,gluten|sucre,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
5060195908586,Muffin saveur myrtille,Genius,en:blueberry-muffins,"Snacks, Snacks sucrés, Biscuits et gâteaux, Gâteaux, Muffins, Muffins aux fruits, Muffins aux myrtilles",en:no-gluten,,,27,,,,e,,http://world-en.openfoodfacts.org/product/5060195908586/muffin-saveur-myrtille-genius,https://images.openfoodfacts.org/images/products/506/019/590/8586/front_fr.14.400.jpg,gluten|sucre,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
0041449403267,Wild Blueberry Muffin Mix,Krusteaz,en:blueberry-muffins-mix,"Cakes,Cooking helpers,Dried products to be rehydrated,Dessert mixes,Pastry helpers,Baking Mixes,Cake mixes,Muffins mix,Blueberry-muffins-mix","en:no-gluten,en:no-artificial-flavors,en:certified-gluten-free",,"sugar, whole grain sorghum flour, whole grain millet flour, food starch-modified, contains 2% or less of the following: arabic gum, sodium bicarbonate, sodium aluminum phosphate, monocalcium phosphate, propylene glycol monoester, mono-diglycerides, sodium stearoyl lactylate, soybean oil, salt, natural and artificial flavors (contains milk derivatives), guar gum, xanthan gum, blueberries: blueberries, water,",42.7,,,0,unknown,4,http://world-en.openfoodfacts.org/product/0041449403267/wild-blueberry-muffin-mix-krusteaz,https://images.openfoodfacts.org/images/products/004/144/940/3267/front_en.28.400.jpg,gluten|lactose|sucre|cafeine,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
3273220083284,Dessert Fruits mixés Myrtilles,Sojasun,en:blueberry-soy-yogurts,"Aliments et boissons à base de végétaux, Produits fermentés, Substituts de produits laitiers, Desserts, Desserts végétaliens, Produits végétaux fermentés, Desserts végétaliens fermentés, Desserts de jus de soja fermenté, Yaourts de soja aux fruits, Yaourts de soja à la myrtille",en:no-gluten,en:soybeans,"jus de soja 78% ( graines de soja&quot; 9%), sucre myrtilles 9%. phosphate de calcium, jus concentré de myrtille épaississants farine de graines de caroube-pectine, arôme naturel ferments sélectionnés.",10.2,,,,a,1,http://world-en.openfoodfacts.org/product/3273220083284/dessert-fruits-mixes-myrtilles-sojasun,https://images.openfoodfacts.org/images/products/327/322/008/3284/front_fr.18.400.jpg,gluten|sucre|legumineuses|ultra_transforme,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
6111242109292,délicimo duo,jaouda,en:blueberry-yogurts,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Desserts lactés fermentés aux fruits, Yaourts, Yaourts aux fruits, Yaourts à la myrtille",en:no-gluten,,"Lait frais entier, crème, préparation aux morceaux de myrtille, sucre, poudre de lait écrémé texturant: amidon, aromes, ferments lactiques sélectionnés, colorant naturel Matière grasse 5,5%",,,,,unknown,4,http://world-en.openfoodfacts.org/product/6111242109292/delicimo-duo-jaouda,https://images.openfoodfacts.org/images/products/611/124/210/9292/front_fr.4.400.jpg,gluten|lactose|sucre|ultra_transforme,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
5060482842852,Cacao and orange oat bar,Deliciously Ella,en:bodybuilding-supplements,"Snacks, Sweet snacks, Bars, Cereal bars, en:bodybuilding-supplements","en:no-gluten,en:source-of-fibre,en:certified-gluten-free,en:no-milk",,"Gluten Free Oats (49%), Rice Syrup, Date Syrup, Coconut Oil, Coconut Sugar, Rapeseed Dil, Cacao Beans (2.5%), Cacao Powder (2.5%), Drange Oil. For allergens see ingredients in bold. May contain peanuts, other nuts, soya and milk.",24.2,,,,not-applicable,3,http://world-en.openfoodfacts.org/product/5060482842852/cacao-and-orange-oat-bar-deliciously-ella,https://images.openfoodfacts.org/images/products/506/048/284/2852/front_en.33.400.jpg,gluten|lactose|sucre,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
20986209,L. Casei,Milbona,en:boisson-avec-yogourt,"Beverages, Dairies, Fermented foods, Fermented milk products, Desserts, Dairy desserts, Dairy drinks, Fermented dairy desserts, Fermented drinks, Yogurts, Fermented milk drinks, Drinkable-yogurts, Boisson avec yogourt, en:yogurt-drinks",en:no-gluten,,,10,,,,c,,http://world-en.openfoodfacts.org/product/20986209/l-casei-milbona,https://images.openfoodfacts.org/images/products/000/002/098/6209/front_fr.13.400.jpg,gluten|lactose|sucre,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
3760023250734,Biere blonde legère,Brasserie du Mont Blanc,en:boissons-boissons-alcoolisees-bieres-bieres-blondes,en:Boissons  Boissons alcoolisées  Bières  Bières blondes,en:no-gluten,,,,,,,unknown,,http://world-en.openfoodfacts.org/product/3760023250734/biere-blonde-legere-brasserie-du-mont-blanc,https://images.openfoodfacts.org/images/products/376/002/325/0734/front_fr.4.400.jpg,gluten,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
3661987002219,Bolognese Lasagna,Marie,en:bolognese-lasagne,"Meals,Pasta dishes,Prepared lasagne,Meat lasagnas,Bolognese lasagne,Frozen meals","en:no-gluten,en:crossed-grain-trademark,en:dzg-gluten-free,en:no-lactose,en:fr-010-003",,,3,,,,d,,http://world-en.openfoodfacts.org/product/3661987002219/bolognese-lasagna-marie,https://images.openfoodfacts.org/images/products/366/198/700/2219/front_en.18.400.jpg,gluten|lactose,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
7699809800091,Chocolat au beurre de cacahuète,Purely Snacking,en:bonbons,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Confiseries chocolatées, Bonbons de chocolat","en:no-gluten,en:source-of-proteins,en:high-proteins","en:peanuts,en:soybeans","edulcorant , Émulsifiant: Lécithine de soja; Arôme naturel de vanille. (Soja),beurred'arachiderôti. (Cacahuètes), protéine de soja",0.6,,,,d,4,http://world-en.openfoodfacts.org/product/7699809800091/chocolat-au-beurre-de-cacahuete-purely-snacking,https://images.openfoodfacts.org/images/products/769/980/980/0091/front_fr.6.400.jpg,gluten|sucre|legumineuses|ultra_transforme,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
4056489365891,Jambon a l'os,Lidl,en:braised-ham-on-the-bone,"Viandes et dérivés, Viandes, Charcuteries, Jambons, Jambons blancs, Jambons braisés, Jambon à l'os braisé","en:no-gluten,en:no-lactose",,,0.3,,,,c,,http://world-en.openfoodfacts.org/product/4056489365891/jambon-a-l-os-lidl,https://images.openfoodfacts.org/images/products/405/648/936/5891/front_fr.3.400.jpg,gluten|lactose|cafeine,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
3154230032854,"Edelham Tendre Noix, Schinken",Herta,en:braised-hams,"Viandes et dérivés, Viandes, Charcuteries, Jambons, Jambons braisés",en:no-gluten,,,0.4,,,,d,,http://world-en.openfoodfacts.org/product/3154230032854/edelham-tendre-noix-schinken-herta,https://images.openfoodfacts.org/images/products/315/423/003/2854/front_fr.15.400.jpg,gluten,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
7798082000553,rebozador de arroz,Natuzen,en:bread-crumbs,en:bread-crumbs,"en:no-gluten,en:crossed-grain-trademark,en:dzg-gluten-free,es:sin-tacc",,,,,,,unknown,,http://world-en.openfoodfacts.org/product/7798082000553/rebozador-de-arroz-natuzen,https://images.openfoodfacts.org/images/products/779/808/200/0553/front_es.3.400.jpg,gluten,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
06110764,Préparation pour pain express,Mon Fournil,en:bread-flours,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, Farines, Farines de céréales, Farines de pain","en:no-gluten,en:organic,en:eu-organic,en:non-eu-agriculture,en:eu-agriculture,en:eu-non-eu-agriculture,en:fr-bio-01,fr:ab-agriculture-biologique",,"Farine d'avoine sans gluten, amidon de maïs&quot;, graines* 13% (Sésame*, graines de tournesol*, graines de lin&quot;, graines de lins moulues*), farine complète de millet brun*, farine de châtaigne, son d'avoine sans gluten, poudre de levain de sarrasin (farine de sarrasin&quot;), poudre à lever (agent levant : bicarbonate de sodium, acidifiant : crème de tartre, amidon de maïs*), sel de gemme, épaississant : gomme de guar&quot;, tégument de psyllium moulu* &quot;Issu de l'Agriculture Biologique Contient du Sésame. Peut contenir des traces de soja, de fruits à coques, de moutarde et de lupin.",1.9,,,,d,4,http://world-en.openfoodfacts.org/product/06110764/preparation-pour-pain-express-mon-fournil,https://images.openfoodfacts.org/images/products/000/000/611/0764/front_fr.13.400.jpg,gluten|lactose|legumineuses,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
5060195905905,Pain aux cwteales sans gluten,Genius,en:breads,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains","en:no-gluten,en:no-preservatives",,,1.8,,,,c,,http://world-en.openfoodfacts.org/product/5060195905905/pain-aux-cwteales-sans-gluten-genius,https://images.openfoodfacts.org/images/products/506/019/590/5905/front_fr.3.400.jpg,gluten,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
05885282,Petits pains de maïs Sans gluten,Lidl,en:breads-with-corn,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, Pains, Pains au maïs","en:no-gluten,en:organic,en:nutriscore,en:nutriscore-grade-a",,"Eau, 29% amidon de mais, pâte levain de riz (farine de riz, eau), 6% flocons de millet, farine de graines de lin, huile de tournesol, farine de riz, 2% farine de mais, coques de psyllium, protéines de pois, dextrose, levure, sel de mer, épaississants: gomme guar, gomme xanthane; épices.",0.7,,,,c,4,http://world-en.openfoodfacts.org/product/05885282/petits-pains-de-mais-sans-gluten-lidl,https://images.openfoodfacts.org/images/products/000/000/588/5282/front_fr.3.400.jpg,gluten|legumineuses,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
3760061498396,Gressins Pavot,Glutabye,en:breadsticks,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Gressins","en:no-gluten,en:organic,en:eu-organic,en:fr-bio-01,fr:ab-agriculture-biologique",,,7.6,,,,d,,http://world-en.openfoodfacts.org/product/3760061498396/gressins-pavot-glutabye,https://images.openfoodfacts.org/images/products/376/006/149/8396/front_fr.3.400.jpg,gluten,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
5425032931071,Petit déjeuner,Little Pleasures,en:breakfast-biscuit,"Snacks,Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuit sec pour petit déjeuner","en:sustainable,en:no-gluten,en:organic,en:vegetarian,en:eu-organic,en:sustainable-palm-oil,en:vegan,en:be-bio-01",,"AVOINE SANS GLUTEN (FLOCON D'AVOINE*, FARINE D'AVOINE*) (40%), RAISIN* SEC (25%), HUILE DE PALME DURABLE (RSPO), SUCRE DE CANNE*, POUDRE DE COCO*, FARINE DE TAPIOCA*, SIROP DE BETTERAVE*. AGENT LEVANT: BICARBONATE DE SOUDE. *PRODUIT ISSU DE L'AGRICULTURE BIOLOGIQUE. PEUT CONTENIR DES TRACES DE NOISETTES ET D'OEUFS.",29,,,,e,3,http://world-en.openfoodfacts.org/product/5425032931071/petit-dejeuner-little-pleasures,https://images.openfoodfacts.org/images/products/542/503/293/1071/front_fr.4.400.jpg,gluten|sucre,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
06163690,Crousti’pause choco noisette,Gerblé,en:breakfast-biscuit-with-cereals-fortified-with-vitamins-and-chemical-elements,"Snacks, Petit-déjeuners, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits secs, Biscuit aux céréales pour petit déjeuner enrichis en vitamines et minéraux",en:no-gluten,,,30,,,,d,,http://world-en.openfoodfacts.org/product/06163690/crousti-pause-choco-noisette-gerble,https://images.openfoodfacts.org/images/products/000/000/616/3690/front_en.15.400.jpg,gluten|sucre,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
06110132,P'tit dèj sarrasin Pépites de chocolat,Grillon d'Or,en:breakfast-biscuit-with-chocolate,"Snacks, Breakfasts, Sweet snacks, Biscuits and cakes, Biscuits, Dry biscuits, Breakfast biscuit, Breakfast biscuit with chocolate, en:chocolate-biscuits","en:no-gluten,en:organic,en:eu-organic,en:made-in-france,en:nutriscore,en:nutriscore-grade-e,fr:ab-agriculture-biologique",,"Farine de sarrasin* 20%, amidon de maïs*, beurre* 19%, sucre de canne*, chocolat noir* 11% (pâte de cacao*, sucre de canne*, beurre de cacao*), tapioca*, farine de soja*, sirop de riz*, sel, poudre à lever: bicarbonate d'ammonium.",23,,,,e,3,http://world-en.openfoodfacts.org/product/06110132/p-tit-dej-sarrasin-pepites-de-chocolat-grillon-d-or,https://images.openfoodfacts.org/images/products/000/000/611/0132/front_fr.3.400.jpg,gluten|sucre|legumineuses,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
0058449172017,Coconut & Cashew Butter Granola,"Nature's Path, Nature's Path Organic",en:breakfast-cereals,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner","en:no-gluten,en:organic,en:vegetarian,en:no-gmos,en:usda-organic,en:vegan,en:non-gmo-project,en:with-sunflower-oil",,"Gluten free whole grain rolled oats*, cane sugar*, sunflower oil*, cashew butter*, dried coconut*, cashew pieces*, sea salt, rice starch*, coconut flavor*, tocopherols (vitamin e).",18.181818181818,,,,d,4,http://world-en.openfoodfacts.org/product/0058449172017/coconut-cashew-butter-granola-nature-s-path,https://images.openfoodfacts.org/images/products/005/844/917/2017/front_fr.14.400.jpg,gluten|sucre,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
0856088003750,SUNFLOWER CEREAL Real Cocoa,SEVEN SUNDAYS,en:breakfast-cereals-filled-with-chocolate,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Extruded cereals,Filled cereals,Breakfast cereals filled with chocolate","en:no-gluten,en:no-gmos,en:certified-b-corporation,en:certified-gluten-free,en:incorrect-data-on-label,en:incorrect-nutrition-facts-on-label,en:non-gmo-project",,"Cassava, Sunflower Protein, Dates, Coconut Oil, Cocoa Powder, Coconut Sugar, Vanilla Extract, Sea Salt",12.5,,,0,d,3,http://world-en.openfoodfacts.org/product/0856088003750/sunflower-cereal-real-cocoa-seven-sundays,https://images.openfoodfacts.org/images/products/085/608/800/3750/front_en.34.400.jpg,gluten|sucre,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten
